continent,date,population,total_cases,new_cases,total_vaccinations,people_vaccinated,total_tests,new_tests,Percentage,year,month,day
,2022-02-09,23921516076.0,1306410599.0,8145246.0,31780776223.0,14892505532.0,0.0,0.0,5.461236632533908,2022,2,9
,2022-02-10,23921516076.0,1315949591.0,9538992.0,31846802440.0,14904190012.0,0.0,0.0,5.501112834233225,2022,2,10
,2022-02-11,23921516076.0,1324113073.0,8163482.0,31935795034.0,14918779481.0,0.0,0.0,5.535238940513714,2022,2,11
,2022-02-12,23921516076.0,1330583386.0,6470313.0,31990835873.0,14928458886.0,0.0,0.0,5.562287029687675,2022,2,12
,2022-02-13,23921516076.0,1335654293.0,5070907.0,32076609176.0,14949484962.0,0.0,0.0,5.583485130108607,2022,2,13
,2022-02-14,23921516076.0,1341234723.0,5580430.0,32142054933.0,14959358837.0,0.0,0.0,5.606813208405445,2022,2,14
,2022-02-15,23921516076.0,1347488950.0,6276355.0,32207124679.0,14976721362.0,0.0,0.0,5.6329579852671205,2022,2,15
,2022-02-16,23921516076.0,1355049984.0,7568756.0,32276058270.0,14988754675.0,0.0,0.0,5.664565655851118,2022,2,16
,2022-02-17,23921516076.0,1361993104.0,6943120.0,32351005088.0,14998187857.0,0.0,0.0,5.693590237645772,2022,2,17
,2022-02-18,23921516076.0,1368595117.0,6602013.0,32484111932.0,15033621713.0,0.0,0.0,5.721188877209523,2022,2,18
,2022-02-19,23921516076.0,1374126460.0,5531343.0,32570022860.0,15060287195.0,0.0,0.0,5.744311755301474,2022,2,19
,2022-02-20,23921516076.0,1378428711.0,4302251.0,32627952003.0,15073687778.0,0.0,0.0,5.762296614565124,2022,2,20
,2022-02-21,23921516076.0,1383017628.0,4588917.0,32715644668.0,15098892812.0,0.0,0.0,5.781479834330213,2022,2,21
,2022-02-22,23921516076.0,1388686943.0,5669315.0,32779967790.0,15112405744.0,0.0,0.0,5.805179481885945,2022,2,22
,2022-02-23,23921516076.0,1395057328.0,6370385.0,32837428751.0,15120216285.0,0.0,0.0,5.831809838338944,2022,2,23
,2022-02-24,23921516076.0,1400993056.0,5935728.0,32911549205.0,15167231723.0,0.0,0.0,5.856623182029795,2022,2,24
,2022-02-25,23921516076.0,1406441547.0,5448491.0,32970152153.0,15181007567.0,0.0,0.0,5.879399710836288,2022,2,25
,2022-02-26,23921516076.0,1411183000.0,4741453.0,33015064716.0,15190033936.0,0.0,0.0,5.899220582493987,2022,2,26
,2022-02-27,23921516076.0,1414943529.0,3760580.0,33059918964.0,15200021609.0,0.0,0.0,5.914940861208985,2022,2,27
,2022-02-28,23921516076.0,1419334651.0,4391122.0,33205356301.0,15271879936.0,0.0,0.0,5.933297231206811,2022,2,28
,2022-03-01,23921516076.0,1424724443.0,5389792.0,33242969265.0,15277179204.0,0.0,0.0,5.955828378408669,2022,3,1
,2022-03-02,23921516076.0,1430183374.0,5458931.0,33297590450.0,15283079170.0,0.0,0.0,5.978648549933989,2022,3,2
,2022-03-03,23921516076.0,1436037520.0,5854146.0,33343647211.0,15287557252.0,0.0,0.0,6.003120853367438,2022,3,3
,2022-03-04,23921516076.0,1441891033.0,5853552.0,33391281957.0,15296062283.0,0.0,0.0,6.027590510647532,2022,3,4
,2022-03-05,23921516076.0,1446791918.0,4900885.0,33452413114.0,15308631883.0,0.0,0.0,6.048077861802157,2022,3,5
,2022-03-06,23921516076.0,1450801053.0,4009135.0,33535648540.0,15331759340.0,0.0,0.0,6.064837397390381,2022,3,6
,2022-03-07,23921516076.0,1455425066.0,4624013.0,33582665770.0,15336330746.0,0.0,0.0,6.084167330264657,2022,3,7
,2022-03-08,23921516076.0,1461230986.0,5805920.0,33631380925.0,15344621474.0,0.0,0.0,6.108438032763421,2022,3,8
,2022-03-09,23921516076.0,1467314515.0,6083529.0,33684348587.0,15352649952.0,0.0,0.0,6.133869234450941,2022,3,9
,2022-03-10,23921516076.0,1473598689.0,6285203.0,33735506373.0,15362423710.0,0.0,0.0,6.160139199866322,2022,3,10
